Date,AAPL,AMD,AMZN,CVS,EBAY,FCEL,GOOGL,IYW,MAR,MSFT,NEE,NFLX,NVDA,SCWO,TSLA,XOM
2017-09-15,37.30847930908203,12.520000457763672,49.339500427246094,64.01863098144531,34.1745719909668,536.4000244140625,46.41381072998047,35.748836517333984,98.3475112915039,68.91837310791016,30.560749053955078,18.235000610351562,4.449770927429199,0.11999999731779099,25.320667266845703,55.021751403808594
2017-09-18,37.02611541748047,13.079999923706055,48.70949935913086,64.12638092041016,34.165679931640625,529.2000122070312,46.13888931274414,35.746456146240234,98.48748779296875,68.7811279296875,30.1962833404541,18.461999893188477,4.633583068847656,0.11999999731779099,25.666667938232422,55.03550338745117
2017-09-19,37.04012680053711,13.119999885559082,48.49300003051758,63.96473693847656,34.34366989135742,561.5999755859375,46.49171829223633,35.865814208984375,100.17652893066406,69.03736114501953,30.118907928466797,18.56800079345703,4.628641605377197,0.11999999731779099,25.00666618347168,55.124839782714844
2017-09-20,36.41939926147461,13.739999771118164,48.660499572753906,62.11739730834961,34.29916763305664,594.0,47.02172088623047,35.64617156982422,100.49382019042969,68.57979583740234,29.87864112854004,18.551000595092773,4.591334819793701,0.11999999731779099,24.92733383178711,55.35158920288086
2017-09-21,35.79401779174805,13.40999984741211,48.23249816894531,61.23989486694336,34.04108428955078,594.0,47.022212982177734,35.44562530517578,100.38185119628906,67.91175842285156,29.88679313659668,18.878000259399414,4.465829372406006,0.11999999731779099,24.43199920654297,54.8980598449707
2017-09-22,35.44398498535156,13.300000190734863,47.755001068115234,61.293766021728516,34.07667541503906,626.4000244140625,46.80931854248047,35.43370056152344,100.67112731933594,68.09476470947266,29.80127716064453,18.735000610351562,4.422346591949463,0.11999999731779099,23.4060001373291,54.918697357177734
2017-09-25,35.131282806396484,12.609999656677246,46.989498138427734,62.63310241699219,33.622802734375,648.0,46.363685607910156,34.961002349853516,101.5949478149414,67.0423812866211,29.894941329956055,17.854999542236328,4.224700450897217,0.11999999731779099,22.999332427978516,55.64707565307617
2017-09-26,35.73568344116211,12.449999809265137,46.93000030517578,62.84862518310547,33.685089111328125,644.4000244140625,46.52001190185547,35.157447814941406,100.8484115600586,67.0423812866211,30.074111938476562,17.937999725341797,4.24841833114624,0.11999999731779099,23.016666412353516,55.585235595703125
2017-09-27,35.99003982543945,12.739999771118164,47.54349899291992,62.71009063720703,33.86308670043945,626.4000244140625,47.63508224487305,35.578609466552734,101.11902618408203,67.58228302001953,29.778871536254883,18.19700050354004,4.341559410095215,0.11999999731779099,22.731332778930664,55.95631408691406
2017-09-28,35.768341064453125,12.739999771118164,47.81999969482422,62.548423767089844,33.578304290771484,612.0,47.878746032714844,35.6025505065918,102.64945983886719,67.60063171386719,29.929546356201172,18.06999969482422,4.3403239250183105,0.12999999523162842,22.639999389648438,56.47855758666992
