Date,MV_35952H601,MV_AAPL,MV_AMD,MV_AMZN,MV_CVS,MV_EBAY,MV_FCEL,MV_GOOGL,MV_IYW,MV_MAR,MV_MSFT,MV_NEE,MV_NFLX,MV_NVDA,MV_SCWO,MV_TSLA,MV_XOM,portfolio_value,cash_balance,total_value,cash_balance_clean,total_value_clean,cumulative_deposits
2024-07-16,0.0,233.2358856201172,0.0,193.02000427246097,112.65259552001953,108.21195983886719,20.700000762939432,182.7502593994141,467.5375213623047,0.0,444.53558349609375,137.6303253173828,656.3200378417969,1263.0593872070312,71.40000343322754,256.55999755859375,330.39905548095703,4478.012617111206,1.0100000000001228,4479.022617111206,119.01000000000012,4597.022617111206,-35.76000000000033
2024-07-17,0.0,227.33595275878903,0.0,187.92999267578125,115.5411148071289,106.57180786132812,18.899999618530252,179.86871337890625,449.9109649658203,0.0,438.6021423339844,135.7161407470703,647.4600219726562,1179.3952178955078,70.79999685287476,248.5,334.95471954345703,4341.486785411835,1.0100000000001228,4342.496785411835,119.01000000000012,4460.496785411835,-35.76000000000033
2024-07-18,0.0,222.6676483154297,0.0,183.75,112.37124633789062,106.20081329345702,17.10000038146971,176.5598907470703,447.7862091064453,0.0,435.4870910644531,137.19007873535156,643.0400085449219,1210.3819274902344,68.99999856948853,249.22999572753903,338.2575988769531,4349.022507190704,1.0100000000001228,4350.032507190705,119.01000000000012,4468.032507190705,-35.76000000000033
2024-07-19,0.0,222.7967834472656,0.0,183.1300048828125,111.7335205078125,104.65827941894531,15.60000038146971,176.53009033203125,442.93817138671875,0.0,432.26324462890625,137.8217315673828,633.3399963378906,1178.7954711914062,67.7999997138977,239.1999969482422,330.4844970703125,4277.091787815094,1.0100000000001228,4278.101787815094,119.01000000000012,4396.101787815094,-35.76000000000033
2024-07-22,0.0,222.44915771484375,0.0,182.5500030517578,110.6428451538086,105.2635726928711,16.200000762939435,180.5145721435547,451.946044921875,0.0,438.0285949707031,139.5445098876953,647.5,1234.8715209960938,69.59999799728394,251.5099945068359,328.20664215087885,4378.827456951141,1.0100000000001228,4379.837456951142,119.01000000000012,4497.837456951142,-35.76000000000033
2024-07-23,0.0,223.49205017089844,0.0,186.41000366210935,109.95996856689453,103.95535278320312,16.200000762939435,180.63380432128903,451.078125,0.0,439.91741943359375,138.03231811523438,642.760009765625,1225.3754425048828,70.79999685287476,246.3800048828125,322.91068267822266,4357.90517950058,1.0100000000001228,4358.91517950058,119.01000000000012,4476.91517950058,-35.76000000000033
2024-07-24,0.0,217.06570434570312,0.0,180.8300018310547,111.04116821289062,104.77542114257812,15.60000038146971,171.53207397460938,431.7458038330078,0.0,424.1442565917969,144.34913635253906,635.989990234375,1142.0111846923828,70.19999742507935,215.9900054931641,327.4663696289063,4192.741114139557,1.0100000000001228,4193.751114139557,119.01000000000012,4311.751114139557,-35.76000000000033
2024-07-25,0.0,216.0227813720703,0.0,179.85000610351562,111.24982452392578,103.72103881835938,16.200000762939435,166.2161102294922,427.7954864501953,0.0,413.76068115234375,140.5782012939453,634.090003967285,1122.3196411132812,72.00000286102295,220.25,334.35678863525385,4158.41056728363,1.0100000000001228,4159.420567283631,119.01000000000012,4277.420567283631,-35.76000000000033
2024-07-26,0.0,216.4896240234375,0.0,182.5,115.7073974609375,105.79077911376953,15.899999618530254,165.93789672851562,432.5537567138672,0.0,420.5545043945313,142.1478271484375,631.3700103759766,1130.1162719726562,73.20000171661377,219.8000030517578,334.072036743164,4186.140109062195,1.0100000000001228,4187.150109062195,119.01000000000012,4305.150109062195,-35.76000000000033
2024-07-29,0.0,216.7677459716797,0.0,183.1999969482422,116.7885971069336,106.63038635253906,15.300000190734846,168.45176696777344,431.35670471191406,0.0,421.9983215332031,142.3009490966797,626.9599914550781,1115.422439575195,72.60000228881837,232.1000061035156,330.5698928833008,4180.446801185608,1.0100000000001228,4181.456801185608,119.01000000000012,4299.456801185608,-35.76000000000033
2024-07-30,0.0,217.32394409179688,0.0,181.7100067138672,119.84252166748047,108.17292022705078,14.69999980926512,169.2069549560547,423.1270294189453,0.0,418.2305603027344,142.1861114501953,622.5799942016602,1036.8562316894534,73.20000171661377,222.6199951171875,336.46378326416016,4086.220054626465,1.0100000000001228,4087.230054626465,119.01000000000012,4205.230054626465,-35.76000000000033
2024-07-31,0.0,220.5818023681641,0.0,186.97999572753903,114.4365234375,108.58296203613281,15.300000190734846,170.44900512695312,437.9105987548828,0.0,413.7112731933594,146.2250518798828,628.3499908447266,1169.699249267578,72.60000228881837,232.07000732421875,337.6596221923828,4254.5560846328735,1.0100000000001228,4255.566084632874,119.01000000000012,4373.566084632874,-35.76000000000033
2024-08-01,0.0,216.88693237304688,0.0,184.07000732421875,113.86746215820312,109.79356384277344,14.100000381469712,169.67396545410156,424.2642059326172,0.0,412.4849853515625,150.05340576171875,624.8500061035156,1091.6327667236328,68.99999856948853,216.86000061035156,332.9901123046875,4130.527412891388,2.340000000000123,4132.867412891388,120.34000000000012,4250.867412891388,-35.76000000000033
2024-08-02,0.0,218.3767852783203,0.0,167.89999389648438,112.52070617675781,109.7349853515625,14.100000381469712,165.6000518798828,413.5206756591797,0.0,403.9605407714844,151.60391235351562,613.6399841308594,1072.240982055664,66.00000143051147,207.6699981689453,332.79077911376953,4049.659396648407,2.340000000000123,4051.999396648407,120.34000000000012,4169.999396648407,-35.76000000000033
2024-08-05,0.0,207.85824584960935,0.0,161.02000427246094,109.65648651123047,106.72801971435547,14.69999980926512,158.23719787597656,398.9765625,0.0,390.7684631347656,146.78016662597656,598.5499954223633,1004.0702056884766,60.59999942779541,198.8800048828125,326.78299713134766,3883.6083488464355,2.340000000000123,3885.9483488464357,120.34000000000012,4003.9483488464357,-35.76000000000033
2024-08-06,0.0,205.8319854736328,0.0,161.92999267578125,110.66179656982422,109.1882553100586,14.69999980926512,157.2832794189453,402.7771911621094,0.0,395.1790466308594,147.33526611328125,609.5700073242188,1042.0539855957034,65.40000200271606,200.63999938964844,325.0461730957031,3947.596980571747,2.340000000000123,3949.936980571747,120.34000000000012,4067.936980571747,-35.76000000000033
2024-08-07,0.0,208.404541015625,0.0,162.77000427246094,107.11470794677734,107.60668182373047,13.499999999999986,157.92913818359375,398.49778747558594,0.0,394.01214599609375,148.46463012695312,611.4799880981445,988.6769104003906,63.59999656677246,191.7599945068359,329.3740539550781,3883.190580368042,2.340000000000123,3885.530580368042,120.34000000000012,4003.530580368042,-35.76000000000033
2024-08-08,0.0,211.8710021972656,0.0,165.8000030517578,109.73234558105469,109.22731018066406,14.100000381469712,160.99951171875,412.7425231933594,0.0,398.2248840332031,148.42637634277344,630.3499984741211,1049.250946044922,64.20000314712524,198.83999633789065,335.66654205322266,4009.4314427375793,2.340000000000123,4011.7714427375795,120.34000000000012,4129.7714427375795,-35.76000000000033
2024-08-09,0.0,214.78123474121097,0.0,166.94000244140625,108.32868957519531,110.35981750488281,13.499999999999986,162.62904357910156,415.61553955078125,0.0,401.5179748535156,148.2732391357422,633.9400100708008,1047.0518493652344,59.40000057220459,200.0,338.399917602539,4020.7373189926147,2.340000000000123,4023.077318992615,120.34000000000012,4141.077318992615,-35.76000000000033
2024-08-12,0.0,216.31260681152344,0.0,166.8000030517578,105.86278533935547,108.97348022460938,13.199999809265123,161.25784301757812,417.94976806640625,0.0,402.2991638183594,148.5029296875,633.1399917602539,1089.7335815429688,57.59999871253968,197.4900054931641,338.82703399658203,4057.9491913318634,2.340000000000123,4060.2891913318635,120.34000000000012,4178.289191331864,-35.76000000000033
2024-08-13,0.0,220.03167724609375,0.0,170.22999572753906,105.88175964355469,108.75869750976562,13.800000190734847,163.11593627929688,429.6808776855469,0.0,409.4194030761719,149.53659057617188,648.02001953125,1160.903091430664,61.19999885559082,207.8300018310547,335.5811004638672,4183.989150047302,2.340000000000123,4186.329150047302,120.34000000000012,4304.329150047302,-35.76000000000033
2024-08-14,0.0,220.47915649414065,0.0,170.10000610351562,106.2042236328125,108.87584686279295,13.199999809265123,159.3500213623047,431.1772155761719,0.0,412.23773193359375,149.3260498046875,661.6799926757812,1180.294952392578,61.79999828338623,201.3800048828125,338.6846466064453,4214.789846420288,2.340000000000123,4217.129846420288,120.34000000000012,4335.129846420288,-35.76000000000033
2024-08-15,0.0,223.46237182617188,0.0,177.58999633789062,109.1822738647461,109.01252746582033,14.100000381469712,160.27413940429688,442.0404510498047,0.0,417.1119689941406,148.17752075195312,663.2199859619141,1228.0744171142578,67.7999997138977,214.13999938964844,340.7799224853516,4314.9655747413635,2.590000000000123,4317.555574741364,120.59000000000012,4435.555574741364,-35.76000000000033
2024-08-16,0.0,224.7849273681641,0.0,177.05999755859375,110.6807632446289,108.36817932128906,14.999999999999984,161.923583984375,442.8483581542969,0.0,414.5757751464844,150.39797973632812,674.0699768066406,1245.2669525146484,65.40000200271606,216.1199951171875,339.17259979248047,4345.669090747833,2.590000000000123,4348.259090747833,120.59000000000012,4466.259090747833,-35.76000000000033
2024-08-19,0.0,224.6258087158203,0.0,178.22000122070312,111.53434753417967,110.67222595214844,15.60000038146971,165.61000061035156,448.89353942871094,0.0,417.6073303222656,151.89105224609375,688.5299682617188,1299.4438171386719,64.80000257492065,222.72000122070312,340.2058639526367,4440.353959560394,2.590000000000123,4442.943959560394,120.59000000000012,4560.943959560394,-35.76000000000033
2024-08-20,0.0,225.24232482910156,0.0,178.8800048828125,111.72403717041016,111.17990112304688,12.300000190734849,166.11672973632812,447.48692321777344,0.0,420.8468627929687,151.18280029296875,698.5399627685547,1271.955642700195,62.99999713897705,221.1000061035156,328.8685455322266,4408.423738479614,2.590000000000123,4411.013738479614,120.59000000000012,4529.013738479614,-35.76000000000033
2024-08-21,0.0,225.13296508789065,0.0,180.11000061035156,110.62386322021484,114.577392578125,13.800000190734847,164.79519653320312,450.06065368652344,0.0,420.1930541992187,152.4461669921875,697.1199798583984,1284.4502258300781,66.60000085830688,223.27000427246097,326.7733154296875,4429.952819347382,2.590000000000123,4432.542819347382,120.59000000000012,4550.542819347382,-35.76000000000033
2024-08-22,0.0,223.27342224121097,0.0,176.1300048828125,109.52369689941406,115.24126434326172,12.600000381469714,162.75823974609375,440.9929962158203,0.0,411.6829833984375,151.0679473876953,688.9600372314453,1236.870574951172,64.20000314712524,210.66000366210935,329.2991180419922,4333.26029253006,2.590000000000123,4335.85029253006,120.59000000000012,4453.85029253006,-35.76000000000033
2024-08-23,0.0,225.5705108642578,0.0,177.0399932861328,111.43951416015625,114.96790313720705,13.499999999999986,164.56666564941406,447.0380859375,0.0,412.9114379882813,152.4844512939453,686.7299652099609,1293.1463623046875,66.00000143051147,220.32000732421875,333.86267852783203,4419.577577114105,2.590000000000123,4422.167577114105,120.59000000000012,4540.167577114105,-35.76000000000033
2024-08-26,0.0,225.9085998535156,0.0,175.5,111.34467315673828,115.20220184326172,13.199999809265123,165.10324096679688,442.78857421875,0.0,409.64215087890625,154.36036682128906,688.4400177001953,1264.0589904785156,63.59999656677246,213.2100067138672,341.00951385498047,4383.368332862854,2.590000000000123,4385.958332862854,120.59000000000012,4503.958332862854,-35.76000000000033
2024-08-27,0.0,226.75384521484375,0.0,173.1199951171875,108.99258422851562,115.92466735839844,12.600000381469714,163.63262939453125,444.64398193359375,0.0,409.9888916015625,152.38873291015625,695.7199859619141,1282.451171875,62.99999713897705,209.2100067138672,337.7661895751953,4396.192679405212,2.590000000000123,4398.782679405213,120.59000000000012,4516.782679405213,-35.76000000000033
2024-08-28,0.0,225.2224884033203,0.0,170.8000030517578,108.57528686523438,112.82005310058594,12.300000190734849,161.81430053710938,439.0477752685547,0.0,406.779052734375,152.0059051513672,683.8400268554688,1255.5626678466795,63.59999656677246,205.75,334.43675994873047,4332.554316520691,2.590000000000123,4335.144316520691,120.59000000000012,4453.144316520691,-35.76000000000033
2024-08-29,0.0,228.5039825439453,0.0,172.1199951171875,108.06312561035156,114.42117309570312,12.600000381469714,160.75106811523438,437.252197265625,0.0,409.2755737304687,153.1927032470703,692.4800109863281,1175.3968811035156,72.00000286102295,206.27999877929688,339.0577697753906,4281.39448261261,2.590000000000123,4283.98448261261,120.59000000000012,4401.98448261261,-35.76000000000033
2024-08-30,0.0,227.71841430664065,0.0,178.5,108.57528686523438,115.9316177368164,11.999999999999986,162.34091186523438,442.19000244140625,0.0,413.2581787109375,155.1096649169922,701.3500213623047,1193.1893157958984,69.59999799728394,214.11000061035156,338.512435913086,4332.385848522186,2.590000000000123,4334.975848522186,120.59000000000012,4452.975848522186,-35.76000000000033
2024-09-03,0.0,221.52330017089844,0.0,176.25,108.84083557128906,115.3431396484375,11.39999961853026,156.35922241210938,423.69561767578125,0.0,405.62982177734375,153.99224853515625,675.3199768066406,1079.5379638671877,67.7999997138977,210.6000061035156,331.42307281494146,4137.715204715729,2.590000000000123,4140.305204715729,120.59000000000012,4258.305204715729,-35.76000000000033
2024-09-04,0.0,219.6140289306641,0.0,173.3300018310547,112.48277282714844,115.63738250732422,12.300000190734849,155.45498657226562,422.07957458496094,0.0,405.0948791503906,156.20782470703125,679.6800231933594,1061.645584106445,69.59999799728394,219.41000366210935,327.3760528564453,4129.913113117218,2.590000000000123,4132.503113117218,120.59000000000012,4250.503113117218,-35.76000000000033
2024-09-05,0.0,221.1354522705078,0.0,177.88999938964844,110.14965057373047,115.9708480834961,12.600000381469714,156.23997497558594,422.07957458496094,0.0,404.589599609375,154.7628631591797,683.6199951171875,1071.6413116455078,67.7999997138977,230.1699981689453,324.821548461914,4153.4708161354065,2.590000000000123,4156.060816135407,120.59000000000012,4274.060816135407,-35.76000000000033
2024-09-06,0.0,219.58419799804688,0.0,171.38999938964844,109.54266357421875,116.1277847290039,13.199999809265123,149.9601593017578,412.0842590332031,0.0,397.9618225097656,154.0885772705078,665.7700347900391,1027.8601837158205,70.19999742507935,210.72999572753903,323.3003540039063,4041.8000292778015,2.590000000000123,4044.3900292778017,120.59000000000012,4162.390029277802,-35.76000000000033
2024-09-09,0.0,219.67369079589844,0.0,175.39999389648438,107.11470794677734,116.5789566040039,12.899999618530257,147.96029663085938,417.20159912109375,0.0,401.9444885253906,156.41973876953125,675.4199981689453,1064.2445373535156,76.79999828338623,216.27000427246097,330.10274505615234,4118.03075504303,2.590000000000123,4120.62075504303,120.59000000000012,4238.62075504303,-35.76000000000033
2024-09-10,0.0,218.878173828125,0.0,179.5500030517578,108.00621795654298,118.20709228515625,12.899999618530257,147.91053771972656,421.8102264404297,0.0,410.3455505371094,158.55824279785156,673.6199951171875,1080.5374908447266,83.99999856948853,226.1699981689453,318.0765838623047,4158.570110797882,5.440000000000123,4164.010110797883,123.44000000000011,4282.010110797883,-35.76000000000033
2024-09-11,0.0,221.41390991210935,0.0,184.52000427246097,106.43184661865234,119.12905883789062,13.499999999999986,150.39793395996094,433.6610412597656,0.0,419.1033020019531,160.73529052734375,681.4700317382812,1168.599853515625,88.80000114440918,228.1300048828125,314.91931915283203,4290.811597824097,5.440000000000123,4296.251597824097,123.44000000000011,4414.251597824097,-35.76000000000033
2024-09-12,0.0,221.52330017089844,0.0,187.0,109.12535858154298,123.93502044677734,13.499999999999986,153.91014099121094,437.40184020996094,0.0,423.02642822265625,160.7930908203125,686.8000030517578,1190.992202758789,94.20000314712524,229.80999755859375,319.25337982177734,4351.270765781403,6.190000000000123,4357.460765781403,124.19000000000011,4475.460765781403,-35.76000000000033
2024-09-13,0.0,221.2548065185547,0.0,186.4900054931641,109.97894287109375,124.4450454711914,14.399999618530256,156.66616821289062,439.73606872558594,0.0,426.5830078125,163.0857391357422,697.0600128173828,1190.592269897461,100.19999742507935,230.2899932861328,319.023696899414,4379.805754184723,6.730000000000123,4386.535754184723,124.73000000000012,4504.535754184723,-35.76000000000033
2024-09-16,0.0,215.10939025878903,0.0,184.88999938964844,110.71870422363281,126.2497329711914,14.100000381469712,157.26315307617188,437.0426330566406,0.0,427.3259887695313,163.0664825439453,696.5000152587891,1167.4002075195312,105.0,226.77999877929688,323.5012664794922,4354.94757270813,7.960000000000123,4362.90757270813,125.96000000000012,4480.90757270813,-35.76000000000033
2024-09-17,0.0,215.57672119140625,0.0,186.8800048828125,109.69441986083984,127.269775390625,15.899999618530254,158.5167999267578,437.252197265625,0.0,431.1005859375,163.70223999023438,706.9100189208984,1155.5043029785156,101.40000343322754,227.8699951171875,327.72045135498047,4365.297515869141,7.960000000000123,4373.257515869141,125.96000000000012,4491.257515869141,-35.76000000000033
2024-09-18,0.0,219.45494079589844,0.0,186.42999267578125,110.81354522705078,123.91539764404298,14.69999980926512,159.0043182373047,435.2172088623047,0.0,426.8009948730469,162.37289428710938,690.469970703125,1133.3118438720705,96.60000085830688,227.1999969482422,328.8685455322266,4315.159650325775,7.960000000000123,4323.119650325775,125.96000000000012,4441.119650325775,-35.76000000000033
2024-09-19,0.0,227.58914184570312,0.0,189.8699951171875,110.7756118774414,124.01348876953125,13.800000190734847,161.3225860595703,448.56431579589844,0.0,434.607666015625,158.53897094726562,704.3199920654297,1178.2965087890623,99.59999799728394,243.9199981689453,332.94422149658203,4428.162495136261,7.960000000000123,4436.122495136261,125.96000000000012,4554.122495136261,-35.76000000000033
2024-09-20,0.0,226.9228973388672,0.0,191.6000061035156,109.08741760253906,123.03268432617188,12.899999618530257,162.76527404785156,447.1577911376953,0.0,431.2194213867187,159.4445037841797,701.0299682617188,1159.6029663085938,92.39999771118163,238.25,330.84899139404297,4386.261919021606,7.960000000000123,4394.2219190216065,125.96000000000012,4512.2219190216065,-35.76000000000033
2024-09-23,0.0,225.20257568359375,0.0,193.8800048828125,109.20123291015625,124.46466064453125,12.300000190734849,161.03404235839844,446.6789245605469,0.0,429.4758605957031,163.4132537841797,705.3700256347656,1162.202072143555,81.60000085830688,250.0,336.84775543212885,4401.670409679413,7.960000000000123,4409.630409679413,125.96000000000012,4527.630409679413,-35.76000000000033
2024-09-24,0.0,226.0975341796875,0.0,193.9600067138672,110.1686248779297,128.36830139160156,12.300000190734849,161.47181701660156,449.85118103027344,0.0,425.17626953125,162.39215087890625,722.2599792480469,1208.2862854003906,77.39999771118163,254.27000427246097,335.9579544067383,4467.96010684967,7.960000000000123,4475.92010684967,125.96000000000012,4593.92010684967,-35.76000000000033
2024-09-25,0.0,225.1031188964844,0.0,192.52999877929688,111.2308578491211,125.73970794677734,11.999999999999986,160.6758575439453,451.39942932128906,0.0,428.0888366699219,163.0279541015625,721.5599822998047,1234.6772003173828,77.39999771118163,257.0199890136719,329.4138793945313,4489.866809844971,7.960000000000123,4497.826809844971,125.96000000000012,4615.826809844971,-35.76000000000033
2024-09-26,0.0,226.2467041015625,0.0,191.16000366210935,111.93268585205078,125.42585754394531,11.699999809265124,161.9095916748047,455.80169677734375,0.0,427.2962951660156,160.7930908203125,711.4299774169922,1239.975357055664,80.40000200271606,254.22000122070312,323.7595825195313,4482.050845623016,7.960000000000123,4490.010845623016,125.96000000000012,4608.010845623016,-35.76000000000033
2024-09-27,0.0,226.51516723632812,0.0,187.97000122070312,116.4281997680664,125.54354858398438,11.999999999999986,163.12344360351562,452.2379608154297,0.0,424.0369567871094,162.87379455566406,707.3500061035156,1213.584442138672,81.00000143051147,260.4599914550781,332.4276123046875,4465.551126003265,7.960000000000123,4473.511126003265,125.96000000000012,4591.511126003265,-35.76000000000033
2024-09-30,0.0,231.6960296630859,0.0,186.3300018310547,119.27348327636719,127.72093963623047,11.39999961853026,165.0138702392578,454.06475830078125,0.0,426.2957153320313,162.8545379638672,709.27001953125,1213.984375,81.60000085830688,261.6300048828125,336.44593048095703,4487.5796666145325,8.280000000000124,4495.859666614532,126.28000000000011,4613.859666614532,-35.76000000000033
2024-10-01,0.0,224.9440460205078,0.0,185.1300048828125,116.73169708251953,129.13331604003906,11.39999961853026,166.1481170654297,443.6429901123047,0.0,416.775146484375,164.28021240234375,706.1299896240234,1169.5994567871094,79.80000257492065,258.0199890136719,344.22415924072266,4415.95912694931,8.280000000000124,4424.23912694931,126.28000000000011,4542.23912694931,-35.76000000000033
2024-10-02,0.0,225.5108337402344,0.0,184.7599945068359,118.05949401855469,127.89749908447266,10.80000019073485,165.02381896972656,446.3682403564453,0.0,413.248291015625,164.58847045898438,711.0900115966797,1188.0931091308594,76.19999885559082,249.02000427246097,348.7878112792969,4429.4475774765015,8.280000000000124,4437.727577476501,126.28000000000011,4555.727577476501,-35.76000000000033
2024-10-03,0.0,224.4070587158203,0.0,181.9600067138672,119.34933471679688,128.25057983398438,10.80000019073485,165.02381896972656,448.3448181152344,0.0,412.6637573242187,163.85638427734375,706.8000030517578,1228.0794525146484,74.40000057220459,240.66000366210935,351.8302459716797,4456.425464630127,8.380000000000123,4464.805464630127,126.38000000000011,4582.805464630127,-35.76000000000033
2024-10-04,0.0,225.5307159423828,0.0,186.5099945068359,122.51705932617188,130.03565979003906,10.499999999999988,166.2177734375,454.18450927734375,0.0,412.188232421875,161.54446411132812,719.7000122070312,1248.7723541259766,79.80000257492065,250.0800018310547,358.2882385253906,4525.86901807785,8.380000000000123,4534.24901807785,126.38000000000011,4652.24901807785,-35.76000000000033
2024-10-07,0.0,220.4493408203125,0.0,180.8000030517578,123.76899719238281,130.97723388671875,10.80000019073485,162.15835571289062,450.29136657714844,0.0,405.7289123535156,154.68580627441406,701.9200134277344,1276.762771606445,87.00000286102295,240.8300018310547,359.83811187744146,4506.010917663574,8.380000000000123,4514.390917663574,126.38000000000011,4632.390917663574,-35.76000000000033
2024-10-08,0.0,224.50650024414065,0.0,182.72000122070312,125.00193786621094,131.76187133789062,10.499999999999988,163.55130004882812,458.6466979980469,0.0,410.8507995605469,155.09039306640625,721.7600250244141,1328.4449768066406,86.40000343322754,244.5,350.2803039550781,4594.014810562134,8.380000000000123,4602.394810562134,126.38000000000011,4720.394810562134,-35.76000000000033
2024-10-09,0.0,228.25538635253903,0.0,185.1699981689453,125.13472747802734,131.330322265625,10.199999809265126,161.0439910888672,462.7495880126953,0.0,413.5751953125,155.24452209472656,727.4299621582031,1326.0458374023438,86.40000343322754,241.0500030517578,350.423812866211,4604.053349494934,8.380000000000123,4612.433349494934,126.38000000000011,4730.433349494934,-35.76000000000033
2024-10-10,0.0,227.7581787109375,0.0,186.6499938964844,126.80391693115234,129.5648651123047,9.899999618530261,161.2628936767578,463.04901123046875,0.0,411.97027587890625,155.93809509277344,730.2899932861328,1347.6385498046875,89.40000057220459,238.77000427246097,353.43752288818354,4632.433300971985,8.380000000000123,4640.813300971985,126.38000000000011,4758.813300971985,-35.76000000000033
2024-10-11,0.0,226.27655029296875,0.0,188.82000732421875,126.3866195678711,130.11412048339844,10.499999999999988,162.41702270507812,464.18701171875,0.0,412.44580078125,157.71055603027344,722.7899932861328,1347.5386047363281,90.0,217.8000030517578,354.7865295410156,4611.772819519043,8.380000000000123,4620.152819519043,126.38000000000011,4738.152819519043,-35.76000000000033
2024-10-14,0.0,230.00555419921875,0.0,187.5399932861328,127.96100616455078,131.1929931640625,10.199999809265126,164.12835693359375,470.2064666748047,0.0,415.2395629882813,159.73348999023438,713.0000305175781,1380.2275085449219,88.80000114440918,219.16000366210935,356.13553619384766,4653.53050327301,8.380000000000123,4661.91050327301,126.38000000000011,4779.91050327301,-35.76000000000033
2024-10-15,0.0,232.5412750244141,0.0,187.69000244140625,123.2947769165039,131.40878295898438,9.899999618530261,164.6258544921875,461.6714172363281,0.0,414.8432922363281,159.5022735595703,705.9799957275391,1315.5496215820312,93.59999656677246,219.57000732421875,345.4296340942383,4565.606929779053,8.380000000000123,4573.986929779053,126.38000000000011,4691.986929779053,-35.76000000000033
2024-10-16,0.0,230.48284912109375,0.0,186.88999938964844,123.33270263671875,131.271484375,10.199999809265126,164.32736206054688,461.7312927246094,0.0,412.2476501464844,162.58480834960938,701.9999694824219,1356.7353820800781,103.20000171661377,221.3300018310547,346.31943511962885,4612.652938842773,8.380000000000123,4621.032938842774,126.38000000000011,4739.032938842774,-35.76000000000033
2024-10-17,0.0,230.8507843017578,0.0,187.52999877929688,120.77196502685547,128.21136474609375,9.600000381469718,162.1085968017578,463.07899475097656,0.0,412.8420715332031,161.40960693359375,687.6499938964844,1368.8313293457031,96.60000085830688,220.88999938964844,345.4296340942383,4595.804340839386,8.380000000000123,4604.184340839386,126.38000000000011,4722.184340839386,-35.76000000000033
2024-10-18,0.0,233.6848297119141,0.0,188.9900054931641,114.45549774169922,127.40707397460938,9.899999618530261,162.59613037109375,464.78599548339844,0.0,414.2687072753906,162.5655517578125,763.8899993896484,1379.527587890625,103.80000114440918,220.6999969482422,344.4537963867187,4691.025173187256,8.380000000000123,4699.405173187256,126.38000000000011,4817.405173187256,-35.76000000000033
2024-10-21,0.0,235.15652465820312,0.0,189.07000732421875,111.56893157958984,125.857421875,9.600000381469718,163.24285888671875,467.90052795410156,0.0,414.8829345703125,161.89125061035156,772.0700073242188,1436.6081237792969,103.80000114440918,218.8500061035156,344.6547088623047,4755.153305053711,8.380000000000123,4763.533305053711,126.38000000000011,4881.533305053711,-35.76000000000033
2024-10-22,0.0,234.5400390625,0.0,189.6999969482422,109.03719329833984,124.20964813232422,9.600000381469718,164.30743408203125,467.9903869628906,0.0,423.53167724609375,161.25546264648438,764.2400360107422,1435.4086303710938,111.60000085830688,217.97000122070312,346.4342193603516,4759.8247265815735,8.380000000000123,4768.204726581574,126.38000000000011,4886.204726581574,-35.76000000000033
2024-10-23,0.0,229.4685516357422,0.0,184.7100067138672,108.9029312133789,124.89620971679688,9.899999618530261,161.9593505859375,460.5634002685547,0.0,420.6487426757813,163.68296813964844,749.2900085449219,1395.1222229003906,116.40000343322754,213.6499938964844,345.2000427246094,4684.394432067871,8.380000000000123,4692.774432067871,126.38000000000011,4810.774432067871,-35.76000000000033
2024-10-24,0.0,229.27964782714844,0.0,186.3800048828125,107.63706970214844,124.73928833007812,9.600000381469718,161.89964294433594,462.36021423339844,0.0,420.7775268554687,159.54080200195312,754.5500183105469,1403.619384765625,108.59999656677246,260.4800109863281,343.248275756836,4732.711883544922,8.380000000000123,4741.091883544922,126.38000000000011,4859.091883544922,-35.76000000000033
2024-10-25,0.0,230.1149444580078,0.0,187.8300018310547,108.34672546386719,123.77809143066406,9.600000381469718,164.4368133544922,465.35499572753906,0.0,424.1657409667969,156.88211059570312,754.6800231933594,1414.9154663085938,103.80000114440918,269.19000244140625,342.96128082275385,4756.056198120117,8.380000000000123,4764.436198120117,126.38000000000011,4882.436198120117,-35.76000000000033
2024-10-28,0.0,232.0937957763672,0.0,188.38999938964844,110.01536560058594,123.56232452392578,11.100000381469716,165.8794708251953,466.13360595703125,0.0,422.6202392578125,159.6564178466797,749.1200256347656,1404.7190856933594,111.00000143051147,262.510009765625,341.2678527832031,4748.06819486618,8.380000000000123,4756.4481948661805,126.38000000000011,4874.4481948661805,-35.76000000000033
2024-10-29,0.0,232.36228942871097,0.0,190.8300018310547,107.88640594482422,123.13076782226562,10.199999809265126,168.82455444335938,472.45252990722656,0.0,427.9303894042969,153.27938842773438,759.4400024414062,1412.0164489746094,104.40000057220459,259.5199890136719,336.6180953979492,4758.890863418579,8.380000000000123,4767.270863418579,126.38000000000011,4885.270863418579,-35.76000000000033
2024-10-30,0.0,228.812255859375,0.0,192.72999572753903,108.15492248535156,122.85614013671875,10.199999809265126,173.58045959472656,466.82244873046875,0.0,428.5049743652344,152.37388610839844,753.7400054931641,1392.9229736328125,97.7999997138977,257.54998779296875,334.92469024658203,4720.972739696503,8.380000000000123,4729.352739696503,126.38000000000011,4847.352739696503,-35.76000000000033
